Categoria;Marca;Modelo;Versão;Motor;Tipo de Propulsão;Transmissão;Ar Condicionado;Direção Assistida;Combustível;Poluentes(NMOG+NOx [mg/km]);Poluentes(CO [mg/km]);Poluentes(CHO [mg/km]);Redução Relativa ao Limite;Gás Efeito Estufa (Etanol [CO2 fóssil] [g/km]);Gás Efeito Estufa (Gasolina ou Diesel [CO2 fóssil] [g/km]);Gás Efeito Estufa (VEHP [CO2 fóssil] [g/km]);Km - (Etanol[Cidade][km/l]);Km - (Etanol[Estrada][km/l]);Km - (Gasolina ou Diesel[Cidade][km/l]);Km - (Gasolina ou Diesel[Estrada][km/l]);Km - (Elétrico quando VE ou VEHP [Cidade][km/le]);Km - (Elétrico quando VE ou VEHP [Estrada][km/le]);Consumo Energético;Autonomia modo Elétrico;Classificação PBE (Comparação Relativa);Classificação PBE (Absoluta na Categoria);Selo CONPET de Eficiência Energética;
Esportivo;PORSCHE;BOXSTER;--;2.0-16V;Combustão;DCT-7;S;E;G;5;167;2;A;\;157;\;\;\;7,9;10,0;\;\;2,55;\;E;D;-;
Esportivo;PORSCHE;BOXSTER;T;2.0-16V;Combustão;DCT-7;S;E;G;5;167;2;A;\;157;\;\;\;7,9;10,0;\;\;2,55;\;E;D;-;
Esportivo;PORSCHE;BOXSTER;STYLE;2.0-16V;Combustão;DCT-7;S;E;G;5;167;2;A;\;157;\;\;\;7,9;10,0;\;\;2,55;\;E;D;-;
Esportivo;PORSCHE;BOXSTER;GTS4.0;4.0-24V;Combustão;DCT-7;S;E;G;18;67;1;A;\;175;\;\;\;7,1;8,9;\;\;2,84;\;E;E;-;
Esportivo;PORSCHE;BOXSTER;25ANOS;4.0-24V;Combustão;DCT-7;S;E;G;18;67;1;A;\;175;\;\;\;7,1;8,9;\;\;2,84;\;E;E;-;
Esportivo;PORSCHE;BOXSTER;SPYDER;4.0-24V;Combustão;DCT-7;S;E;G;27;35;1;A;\;186;\;\;\;6,8;8,4;\;\;3,01;\;E;E;-;
Esportivo;PORSCHE;"BOXSTER (ProduçãoSemana12+/24)";;2.0-16V;Combustão;DCT-7;S;E;G;40;103;2;B;\;154;\;\;\;8,2;10,0;\;\;2,48;\;E;D;-;
Esportivo;PORSCHE;"BOXSTER (ProduçãoSemana12+/24)";T;2.0-16V;Combustão;DCT-7;S;E;G;40;103;2;B;\;154;\;\;\;8,2;10,0;\;\;2,48;\;E;D;-;
Esportivo;PORSCHE;"BOXSTER (ProduçãoSemana12+/24)";STYLE;2.0-16V;Combustão;DCT-7;S;E;G;40;103;2;B;\;154;\;\;\;8,2;10,0;\;\;2,48;\;E;D;-;
Esportivo;PORSCHE;CAYMAN;--;2.0-16V;Combustão;DCT-7;S;E;G;5;167;2;A;\;157;\;\;\;7,9;10,0;\;\;2,55;\;E;D;-;
Esportivo;PORSCHE;CAYMAN;T;2.0-16V;Combustão;DCT-7;S;E;G;5;167;2;A;\;157;\;\;\;7,9;10,0;\;\;2,55;\;E;D;-;
Esportivo;PORSCHE;CAYMAN;STYLE;2.0-16V;Combustão;DCT-7;S;E;G;5;167;2;A;\;157;\;\;\;7,9;10,0;\;\;2,55;\;E;D;-;
Esportivo;PORSCHE;CAYMAN;GTS4.0;4.0-24V;Combustão;DCT-7;S;E;G;18;67;1;A;\;175;\;\;\;7,1;8,9;\;\;2,84;\;E;E;-;
Esportivo;PORSCHE;CAYMAN;GT4RS;4.0-24V;Combustão;DCT-7;S;E;G;26;108;1;A;\;224;\;\;\;5,6;7,1;\;\;3,62;\;E;E;-;
Esportivo;PORSCHE;"CAYMAN(ProduçãoSemana12+/24)";;2.0-16V;Combustão;DCT-7;S;E;G;40;103;2;B;\;154;\;\;\;8,2;10,0;\;\;2,48;\;E;D;-;
Esportivo;PORSCHE;"CAYMAN(ProduçãoSemana12+/24)";T;2.0-16V;Combustão;DCT-7;S;E;G;40;103;2;B;\;154;\;\;\;8,2;10,0;\;\;2,48;\;E;D;-;
Esportivo;PORSCHE;"CAYMAN(ProduçãoSemana12+/24)";STYLE;2.0-16V;Combustão;DCT-7;S;E;G;40;103;2;B;\;154;\;\;\;8,2;10,0;\;\;2,48;\;E;D;-;
Esportivo;PORSCHE;911;CARRERA;3.0-24V;Combustão;DCT-8;S;E;G;26;96;3;A;\;171;\;\;\;7,0;9,9;\;\;2,77;\;E;E;-;
Esportivo;PORSCHE;911;CARRERAC;3.0-24V;Combustão;DCT-8;S;E;G;26;96;3;A;\;171;\;\;\;7,0;9,9;\;\;2,77;\;E;E;-;
Esportivo;PORSCHE;911;CARRERAT;3.0-24V;Combustão;DCT-8;S;E;G;26;96;3;A;\;171;\;\;\;7,0;9,9;\;\;2,77;\;E;E;-;
Esportivo;PORSCHE;911;CARRERAS;3.0-24V;Combustão;DCT-8;S;E;G;3;89;1;A;\;173;\;\;\;7,3;8,9;\;\;2,81;\;E;E;-;
Esportivo;PORSCHE;911;CARRERASC;3.0-24V;Combustão;DCT-8;S;E;G;3;89;1;A;\;173;\;\;\;7,3;8,9;\;\;2,81;\;E;E;-;
Esportivo;PORSCHE;911;CARRERAGTS;3.0-24V;Combustão;DCT-8;S;E;G;3;61;1;A;\;184;\;\;\;6,8;8,6;\;\;2,98;\;E;E;-;
Esportivo;PORSCHE;911;CARRERA4GTS;3.0-24V;Combustão;DCT-8;S;E;G;3;61;1;A;\;184;\;\;\;6,8;8,6;\;\;2,98;\;E;E;-;
Esportivo;PORSCHE;911;CARRERAGTSCA;3.0-24V;Combustão;DCT-8;S;E;G;3;71;1;A;\;181;\;\;\;6,9;8,7;\;\;2,94;\;E;E;-;
Esportivo;PORSCHE;911;TARGA4GTS;3.0-24V;Combustão;DCT-8;S;E;G;3;71;1;A;\;181;\;\;\;6,9;8,7;\;\;2,94;\;E;E;-;
Esportivo;PORSCHE;911;CARRERA4GTSCA;3.0-24V;Combustão;DCT-8;S;E;G;3;71;1;A;\;181;\;\;\;6,9;8,7;\;\;2,94;\;E;E;-;
Esportivo;PORSCHE;911;TARGA50Y;3.0-24V;Combustão;DCT-8;S;E;G;3;71;1;A;\;181;\;\;\;6,9;8,7;\;\;2,94;\;E;E;-;
Esportivo;PORSCHE;911;GT3RS;4.0-24V;Combustão;DCT-7;S;E;G;43;74;3;B;\;231;\;\;\;5,4;6,9;\;\;3,76;\;E;E;-;
Esportivo;PORSCHE;911;TURBOS;3.7-24V;Combustão;DCT-8;S;E;G;17;125;2;A;\;225;\;\;\;5,4;7,6;\;\;3,65;\;E;E;-;
Esportivo;PORSCHE;911;TURBOSCA;3.7-24V;Combustão;DCT-8;S;E;G;17;125;2;A;\;225;\;\;\;5,4;7,6;\;\;3,65;\;E;E;-;
Esportivo;PORSCHE;911;TURBO;3.7-24V;Combustão;DCT-8;S;E;G;15;144;2;A;\;220;\;\;\;5,5;7,8;\;\;3,57;\;E;E;-;
Esportivo;PORSCHE;911;TURBOCAB;3.7-24V;Combustão;DCT-8;S;E;G;15;144;2;A;\;220;\;\;\;5,5;7,8;\;\;3,57;\;E;E;-;
Esportivo;PORSCHE;PANAMERA;4SEHS;2.9-24V;Plug-in;DCT-8;S;E;G;4;66;1;A;\;61;0;\;\;7,5;8,1;17,6;18,8;1,12;35;C;B;-;
Esportivo;PORSCHE;PANAMERA;4SEHY;2.9-24V;Plug-in;DCT-8;S;E;G;4;66;1;A;\;61;0;\;\;7,5;8,1;17,6;18,8;1,12;35;C;B;-;
Esportivo;PORSCHE;PANAMERA;TSEHY;4.0-32V;Plug-in;DCT-8;S;E;G;3;80;1;A;\;81;0;\;\;6,6;7,2;14,8;16,6;1,30;30;C;B;-;
Esportivo;PORSCHE;PANAMERA;4EHST;2.9-24V;Plug-in;DCT-8;S;E;G;5;74;1;A;\;63;0;\;\;7,3;7,9;17,2;18,5;1,14;35;C;B;-;
Esportivo;PORSCHE;PANAMERA;4EHYB;2.9-24V;Plug-in;DCT-8;S;E;G;5;74;1;A;\;63;0;\;\;7,3;7,9;17,2;18,5;1,14;35;C;B;-;
Esportivo;PORSCHE;TAYCAN;4S;Elétrico;Elétrico;--;S;E;E;0;0;0;A;\;0;\;\;\;\;\;23,0;22,7;0,89;241;C;A;-;
Esportivo;PORSCHE;TAYCAN;TURBO;Elétrico;Elétrico;--;S;E;E;0;0;0;A;\;0;\;\;\;\;\;24,6;23,8;0,84;281;B;A;-;
Esportivo;PORSCHE;TAYCAN;TURBOS;Elétrico;Elétrico;--;S;E;E;0;0;0;A;\;0;\;\;\;\;\;23,5;22,9;0,87;278;C;A;-;
Esportivo;PORSCHE;TAYCAN;4CT;Elétrico;Elétrico;--;S;E;E;0;0;0;A;\;0;\;\;\;\;\;23,0;22,1;0,90;273;C;A;-;
Esportivo;PORSCHE;TAYCAN;--;Elétrico;Elétrico;--;S;E;E;0;0;0;A;\;0;\;\;\;\;\;22,4;23,5;0,89;286;C;A;-;
Esportivo;PORSCHE;TAYCAN;4GTS;Elétrico;Elétrico;--;S;E;E;0;0;0;A;\;0;\;\;\;\;\;26,4;24,9;0,79;318;A;A;-;
Esportivo;PORSCHE;TAYCAN;4SCT;Elétrico;Elétrico;--;S;E;E;0;0;0;A;\;0;\;\;\;\;\;24,9;23,7;0,83;300;B;A;-;
